snapped_at,price,market_cap,total_volume
2021-01-18 00:00:00 UTC,1229.379698072007,142087383372.707,35508914212.36928
2021-01-19 00:00:00 UTC,1255.976691513213,143378258827.21744,30802895108.229195
2021-01-20 00:00:00 UTC,1383.4840902277115,157929393133.71045,52274850962.437416
2021-01-21 00:00:00 UTC,1385.8529958752583,156457140894.28006,52021227614.32531
2021-01-22 00:00:00 UTC,1122.912432537305,130713677392.4996,49658518028.423325
2021-01-23 00:00:00 UTC,1236.6834427536564,140271927461.8329,48657448380.08583
2021-01-24 00:00:00 UTC,1231.176379704471,140773242456.76056,30774910632.149376
2021-01-25 00:00:00 UTC,1392.5397634449737,158167202909.14236,39913977039.25946
2021-01-26 00:00:00 UTC,1323.4295031020106,151940348541.692,44124188232.248085
2021-01-27 00:00:00 UTC,1355.233724240999,155446593758.92108,40367492548.543144
